order_id,customer_id,restaurant_name,cuisine_type,order_datetime,delivery_time_mins,delivery_partner_id,distance_km,order_value_inr,discount_applied_inr,rating,peak_hour,order_status,city
SW7934441,USR238785,Saravana Bhavan,NORTH INDIAN,2023-09-21 12:15:39,71,DE69363,7.2,1610,30.0,1.7,Yes,DELIVERED,Jaipur
SW5197712,USR992367,Burger King,Fast Food,2023-09-21 15:32:16,30,DE75258,1.5,161,0.0,4.2,No,Delivered,Jaipur
SW3368066,USR905674,Sagar Ratna,CHINESE,2023-09-21 18:48:52,23,DE51374,2.7,116,20.0,3.1,No,Delivered,Kolkata
SW1829039,USR217666,Smoke House Deli,CHINESE,2023-09-21 22:05:29,33,DE60740,10.4,874,75.0,3.6,Yes,Delivered,Kolkata
SW4722375,USR876404,Barbeque Nation,Fast Food,2023-09-22 01:22:06,35,DE45898,10.1,2199,0.0,4.5,No,delivered,Hyderabad
SW7530675,USR657485,KFC,Mughlai,2023-09-22 04:38:42,43,DE98811,6.6,103,50.0,3.5,No,Delivered,Kolkata
SW2732083,USR985874,Subway,South Indian,2023-09-22 07:55:19,44,DE95062,9.8,130,100.0,,No,Delivered,Chennai
SW9531276,USR280025,McDonald's,South Indian,2023-09-22 11:11:55,32,DE29818,3.8,101,,4.8,No,Delivered,Chennai
SW8574384,USR571127,Barbeque Nation,North Indian,2023-09-22 14:28:32,56,DE38282,0.8,1794,150.0,2.2,Yes,Delivered,Jaipur
SW5143045,USR202221,Cafe Coffee Day,Burgers,2023-09-22 17:45:08,25,DE93984,,123,0.0,4.8,No,delivered,delhi
SW5716358,USR974679,Saravana Bhavan,chinese,2023-09-22 21:01:45,57,DE33378,10.3,2212,100.0,3.2,Yes,Delivered,Bangalore
SW8218541,USR359241,Punjab Grill,Desserts,2023-09-23 00:18:21,37,DE10556,1.0,138,30.0,3.2,No,Delivered,delhi
SW8754789,USR874799,Behrouz Biryani,Fast Food,2023-09-23 03:34:58,32,DE11384,1.7,115,150.0,4.8,No,Delivered,Pune
SW3590199,USR754171,Saravana Bhavan,biryani,2023-09-23 06:51:34,29,DE89616,4.6,284,100.0,3.2,No,Delivered,delhi
SW2987413,USR507482,Subway,CHINESE,2023-09-23 10:08:11,22,DE47661,4.5,812,30.0,4.6,No,Delivered,Pune
SW1973091,USR261786,Moti Mahal,south indian,2023-09-23 13:24:48,67,DE71339,6.6,361,100.0,2.5,Yes,Delivered,Delhi
SW9834590,USR909637,Smoke House Deli,biryani,2023-09-23 16:41:24,42,DE83501,,385,0.0,3.9,No,Delivered,Chennai
SW7742556,USR840761,Haldiram's,South Indian,2023-09-23 19:58:01,41,DE98483,0.9,87,50.0,3.7,Yes,Delivered,Bangalore
SW8663245,USR812725,Faasos,Burgers,2023-09-23 23:14:37,29,DE88817,6.8,107,20.0,4.4,No,Delivered,Chennai
SW6329016,USR776925,KFC,Fast Food,2023-09-24 02:31:14,30,DE95270,1.9,519,,3.5,No,Delivered,delhi
SW6341874,USR504450,Barbeque Nation,biryani,2023-09-24 05:47:50,31,DE15496,8.6,237,75.0,3.1,No,delivered,Bengaluru
SW7595384,USR822847,Haldiram's,pizza,2023-09-24 09:04:27,40,DE33017,11.3,485,30.0,3.0,No,Delivered,Chennai
SW9235012,USR517216,Smoke House Deli,Desserts,2023-09-24 12:21:03,55,DE78783,12.0,326,20.0,4.0,Yes,Delivered,Hyderabad
SW4694849,USR901181,Barbeque Nation,Rolls,2023-09-24 15:37:40,25,DE10621,5.6,169,0.0,4.3,No,Cancelled,Delhi
SW1192593,USR171530,Pizza Hut,Biryani,2023-09-24 18:54:17,33,DE11455,8.0,553,20.0,4.1,No,Delivered,delhi
SW1343229,USR314960,Saravana Bhavan,Biryani,2023-09-24 22:10:53,73,DE68931,6.6,233,0.0,2.4,Yes,Delivered,Chennai
SW5951736,USR893011,Saravana Bhavan,Desserts,2023-09-25 01:27:30,20,DE50779,2.5,483,75.0,3.4,No,Delivered,Bengaluru
SW6973799,USR483243,Subway,North Indian,2023-09-25 04:44:06,35,DE38607,6.0,369,30.0,4.2,No,Cancelled,Chennai
SW2314181,USR640579,Smoke House Deli,south indian,2023-09-25 08:00:43,21,DE16733,11.3,475,0.0,4.1,No,Out for Delivery,Chennai
SW2491419,USR398748,Punjab Grill,CHINESE,2023-09-25 11:17:19,30,DE58850,6.5,140,0.0,4.9,No,Delivered,Bengaluru
SW5670354,USR972802,Chaayos,biryani,2023-09-25 14:33:56,55,DE83046,9.7,179,0.0,2.5,Yes,Delivered,Jaipur
SW2800495,USR533914,Biryani Blues,BIRYANI,2023-09-25 17:50:32,23,DE72765,7.2,468,100.0,4.3,No,Delivered,Chennai
SW6595459,USR679135,Behrouz Biryani,Pizza,2023-09-25 21:07:09,38,DE68397,6.1,207,100.0,4.6,Yes,Delivered,delhi
SW8055726,USR429687,Haldiram's,Biryani,2023-09-26 00:23:45,44,DE28155,1.3,457,50.0,3.8,No,DELIVERED,Bangalore
SW4249887,USR475808,Saravana Bhavan,biryani,2023-09-26 03:40:22,28,DE83353,11.3,1722,0.0,3.5,No,Delivered,Bengaluru
SW7355461,USR151092,Subway,Desserts,2023-09-26 06:56:59,23,DE20888,2.0,546,50.0,4.7,No,Delivered,Mumbai
SW5267666,USR363822,McDonald's,pizza,2023-09-26 10:13:35,26,DE46338,8.9,159,20.0,3.7,No,Delivered,Mumbai
SW1557583,USR706267,Chaayos,Chinese,2023-09-26 13:30:12,48,DE47382,3.9,1309,0.0,3.5,Yes,Delivered,Mumbai
SW3364655,USR310041,Burger King,CHINESE,2023-09-26 16:46:48,38,DE49865,,376,100.0,4.9,No,DELIVERED,delhi
SW7708054,USR125422,KFC,North Indian,2023-09-26 20:03:25,62,DE36482,6.4,317,20.0,1.1,Yes,Delivered,Hyderabad
SW5254450,USR189742,KFC,Burgers,2023-09-26 23:20:01,40,DE26532,5.8,1824,0.0,4.5,No,Delivered,Delhi
SW8640615,USR812844,Barbeque Nation,Mughlai,2023-09-27 02:36:38,44,DE99743,1.5,147,0.0,,No,Delivered,Delhi
SW6509513,USR150865,Wow Momo,Burgers,2023-09-27 05:53:14,-5,DE70817,2.4,742,30.0,3.7,No,Delivered,Jaipur
SW4842682,USR925118,McDonald's,Burgers,2023-09-27 09:09:51,21,DE68851,11.2,269,30.0,4.8,No,Delivered,Delhi
SW7061138,USR260127,Faasos,Thai,2023-09-27 12:26:27,58,DE70593,5.4,230,100.0,2.7,Yes,Delivered,Mumbai
SW5119272,USR548912,The Beer Cafe,Rolls,2023-09-27 15:43:04,30,DE18428,4.9,542,0.0,,No,Delivered,Mumbai
SW3928794,USR973924,Biryani Blues,Desserts,2023-09-27 18:59:41,20,DE95901,6.4,674,0.0,,No,Delivered,delhi
SW3306189,USR606175,Haldiram's,Mughlai,2023-09-27 22:16:17,63,DE43327,3.2,1800,0.0,1.5,Yes,delivered,Jaipur
SW7724022,USR311840,Behrouz Biryani,Thai,2023-09-28 01:32:54,20,DE46536,1.5,593,0.0,4.1,No,Delivered,Bengaluru
SW2251035,USR440519,Paradise Biryani,pizza,2023-09-28 04:49:30,44,DE49637,10.8,596,20.0,4.9,No,Delivered,Kolkata
SW5366280,USR552504,Box8,Desserts,2023-09-28 08:06:07,26,DE90571,2.1,465,20.0,3.3,No,Cancelled,Chennai
SW7265249,USR520806,Paradise Biryani,Desserts,2023-09-28 11:22:43,21,DE94478,7.8,492,100.0,4.9,No,Delivered,Kolkata
SW3959255,USR340305,Vaango,Burgers,2023-09-28 14:39:20,54,DE45602,8.5,569,30.0,3.7,Yes,Delivered,Chennai
SW6437103,USR468551,Burger King,Pizza,2023-09-28 17:55:56,25,DE21999,0.6,435,50.0,4.1,No,Delivered,Jaipur
SW8052759,USR310915,Pizza Hut,Thai,2023-09-28 21:12:33,46,DE49448,9.0,493,50.0,,Yes,Delivered,Pune
SW7497094,USR766199,Barbeque Nation,Pizza,2023-09-29 00:29:10,23,DE80210,,125,20.0,3.5,No,Delivered,Bengaluru
SW6967990,USR454923,Saravana Bhavan,Fast Food,2023-09-29 03:45:46,20,DE42668,10.3,1225,30.0,4.6,No,Delivered,Hyderabad
SW8231320,USR297198,The Beer Cafe,biryani,2023-09-29 07:02:23,34,DE46909,5.1,138,0.0,4.7,No,Cancelled,Mumbai
SW1286450,USR893964,Mainland China,Pizza,2023-09-29 10:18:59,32,DE85769,0.7,277,,4.9,No,Delivered,Kolkata
SW1548177,USR918045,Biryani Blues,Continental,2023-09-29 13:35:36,56,DE82769,11.0,440,30.0,4.0,Yes,Delivered,delhi
SW6235208,USR915898,Biryani Blues,north indian,2023-09-29 16:52:12,32,DE39913,10.1,429,,4.7,No,Delivered,delhi
SW3431384,USR977550,Smoke House Deli,south indian,2023-09-29 20:08:49,41,DE68047,11.3,246,0.0,4.7,Yes,Delivered,Bengaluru
SW5542906,USR172970,Sagar Ratna,north indian,2023-09-29 23:25:25,36,DE87673,11.8,276,75.0,,No,Delivered,Delhi
SW3912188,USR773895,Biryani Blues,north indian,2023-09-30 02:42:02,36,DE62685,3.1,381,0.0,3.5,No,Delivered,Bengaluru
SW7739443,USR113834,Vaango,north indian,2023-09-30 05:58:38,31,DE21221,3.7,146,20.0,3.4,No,Delivered,Hyderabad
SW2146731,USR999121,Social,Fast Food,2023-09-30 09:15:15,21,DE43814,,398,30.0,3.2,No,Delivered,Hyderabad
SW3891214,USR648936,Punjab Grill,BIRYANI,2023-09-30 12:31:52,52,DE51375,1.5,1911,0.0,2.1,Yes,Delivered,Kolkata
SW8459398,USR289549,Mainland China,biryani,2023-09-30 15:48:28,27,DE73970,11.6,496,100.0,3.9,No,Cancelled,Mumbai
SW3669926,USR206969,Wow Momo,Mughlai,2023-09-30 19:05:05,53,DE15548,9.1,281,0.0,2.8,Yes,Delivered,Kolkata
SW2610119,USR400278,Biryani Blues,BIRYANI,2023-09-30 22:21:41,59,DE98798,1.0,403,50.0,,Yes,Cancelled,Hyderabad
SW7589702,USR727170,Subway,BIRYANI,2023-10-01 01:38:18,34,DE94234,8.3,598,50.0,3.4,No,Delivered,Jaipur
SW2320335,USR371225,Biryani Blues,South Indian,2023-10-01 04:54:54,42,DE62589,2.1,363,30.0,4.1,No,Delivered,Mumbai
SW1240214,USR379925,KFC,Rolls,2023-10-01 08:11:31,23,DE31340,9.5,300,0.0,4.5,No,Cancelled,Pune
SW9582705,USR489361,Chaayos,North Indian,2023-10-01 11:28:07,20,DE30574,8.1,552,0.0,3.6,No,Delivered,Bengaluru
SW7864292,USR279726,Paradise Biryani,CHINESE,2023-10-01 14:44:44,63,DE86090,6.9,415,30.0,2.2,Yes,Delivered,Chennai
SW9483539,USR726908,Moti Mahal,BIRYANI,2023-10-01 18:01:21,32,DE68825,4.4,573,30.0,3.1,No,Delivered,Hyderabad
SW9337007,USR842101,Subway,NORTH INDIAN,2023-10-01 21:17:57,43,DE44232,8.6,833,150.0,4.9,Yes,Delivered,delhi
SW5627115,USR304581,Behrouz Biryani,Rolls,2023-10-02 00:34:34,41,DE17721,3.8,404,75.0,3.4,No,DELIVERED,Kolkata
SW8799729,USR570389,Moti Mahal,BIRYANI,2023-10-02 03:51:10,20,DE62336,0.8,310,,4.7,No,DELIVERED,Chennai
SW1977661,USR360036,Saravana Bhavan,Rolls,2023-10-02 07:07:47,43,DE96461,11.0,480,0.0,4.1,No,Delivered,Kolkata
SW9824934,USR885510,Subway,biryani,2023-10-02 10:24:23,40,DE50469,1.8,297,30.0,3.2,No,Delivered,Bangalore
SW1082146,USR425914,Cafe Coffee Day,Thai,2023-10-02 13:41:00,45,DE18074,9.5,286,0.0,3.9,Yes,Delivered,Chennai
SW3059122,USR514156,Pizza Hut,Rolls,2023-10-02 16:57:36,30,DE54162,4.8,110,0.0,3.9,No,Delivered,Hyderabad
SW1110531,USR987944,Haldiram's,CHINESE,2023-10-02 20:14:13,67,DE18395,5.7,200,,2.3,Yes,Delivered,Delhi
SW6394700,USR722771,Vaango,CHINESE,2023-10-02 23:30:49,24,DE93648,,95,30.0,4.2,No,Delivered,Chennai
SW3740460,USR271609,Social,Fast Food,2023-10-03 02:47:26,25,DE48317,2.1,169,30.0,4.6,No,Delivered,Jaipur
SW6769423,USR658240,Sagar Ratna,chinese,2023-10-03 06:04:03,34,DE46983,1.1,334,,4.1,No,Delivered,Kolkata
SW7793036,USR587952,Udipi Palace,Pizza,2023-10-03 09:20:39,40,DE64533,0.7,1200,75.0,4.4,No,Delivered,Hyderabad
SW8293058,USR659775,Wow Momo,north indian,2023-10-03 12:37:16,43,DE95449,7.2,284,0.0,3.4,Yes,delivered,Hyderabad
SW5161352,USR709820,Box8,Rolls,2023-10-03 15:53:52,20,DE84252,10.8,514,,4.1,No,Delivered,Bangalore
SW5997482,USR389817,Paradise Biryani,pizza,2023-10-03 19:10:29,55,DE46745,3.1,520,30.0,,Yes,delivered,Chennai
SW9488918,USR151403,McDonald's,Burgers,2023-10-03 22:27:05,51,DE16268,1.4,271,30.0,,Yes,Delivered,Hyderabad
SW8598871,USR939411,Hyderabad House,Burgers,2023-10-04 01:43:42,27,DE84640,,176,0.0,4.5,No,Delivered,Bangalore
SW3092090,USR949822,Paradise Biryani,Rolls,2023-10-04 05:00:18,22,DE11801,6.2,575,75.0,3.8,No,Delivered,Chennai
SW4477531,USR678675,Mainland China,north indian,2023-10-04 08:16:55,31,DE54487,8.9,350,30.0,3.4,No,Delivered,Jaipur
SW3695503,USR160053,Pind Balluchi,NORTH INDIAN,2023-10-04 11:33:32,33,DE67464,2.8,212,20.0,4.4,No,Delivered,Pune
SW4093676,USR850041,Chaayos,Thai,2023-10-04 14:50:08,70,DE30633,,1200,0.0,2.5,Yes,Delivered,Mumbai
SW1855338,USR323840,McDonald's,Biryani,2023-10-04 18:06:45,20,DE19281,1.3,173,0.0,,No,Cancelled,Jaipur
SW7620697,USR906415,Sagar Ratna,Pizza,2023-10-04 21:23:21,54,DE11812,,166,150.0,3.0,Yes,Delivered,Kolkata
SW1259767,USR886887,Mainland China,Thai,2023-10-05 00:39:58,24,DE92169,7.9,352,150.0,5.0,No,Delivered,Hyderabad
SW5495653,USR911258,McDonald's,BIRYANI,2023-10-05 03:56:34,34,DE31447,3.2,227,20.0,4.8,No,cancelled,Delhi
SW9706880,USR116303,Mainland China,Fast Food,2023-10-05 07:13:11,21,DE24191,1.1,1367,0.0,,No,Delivered,Bangalore
SW9903821,USR380810,Subway,pizza,2023-10-05 10:29:47,24,DE62079,1.5,130,50.0,3.5,No,Delivered,Chennai
SW8864182,USR449037,Pizza Hut,biryani,2023-10-05 13:46:24,52,DE24167,10.6,1101,0.0,2.9,Yes,Delivered,Pune
SW2237605,USR427823,Vaango,Chinese,2023-10-05 17:03:00,35,DE15908,0.5,1050,,3.1,No,Delivered,Bangalore
SW3615057,USR995548,Subway,BIRYANI,2023-10-05 20:19:37,42,DE66768,3.6,580,75.0,4.7,Yes,Delivered,Bangalore
SW5905291,USR778401,Udipi Palace,North Indian,2023-10-05 23:36:14,25,DE23655,11.8,126,0.0,4.8,No,Delivered,Mumbai
SW4757109,USR588525,Barbeque Nation,NORTH INDIAN,2023-10-06 02:52:50,40,DE82171,4.9,588,0.0,4.7,No,Delivered,Bengaluru
SW1551866,USR752558,Wow Momo,Fast Food,2023-10-06 06:09:27,37,DE11595,1.9,405,100.0,3.7,No,Delivered,Kolkata
SW1494634,USR119479,Sagar Ratna,Continental,2023-10-06 09:26:03,21,DE29687,1.2,412,0.0,,No,Delivered,Pune
SW7284768,USR286403,Barbeque Nation,south indian,2023-10-06 12:42:40,55,DE10565,11.3,209,0.0,2.7,Yes,Delivered,Kolkata
SW3690787,USR247521,Hyderabad House,NORTH INDIAN,2023-10-06 15:59:16,41,DE10160,10.6,583,20.0,4.4,No,cancelled,Delhi
SW8019585,USR341377,Subway,Chinese,2023-10-06 19:15:53,48,DE31758,1.5,1313,150.0,3.5,Yes,Cancelled,Pune
SW8660389,USR975421,Behrouz Biryani,South Indian,2023-10-06 22:32:29,57,DE18397,7.3,1784,100.0,3.6,Yes,Delivered,Pune
SW5852790,USR342927,Domino's Pizza,CHINESE,2023-10-07 01:49:06,25,DE21817,,483,50.0,4.6,No,Delivered,Delhi
SW5388926,USR645124,Punjab Grill,Mughlai,2023-10-07 05:05:42,34,DE30285,8.6,591,30.0,4.4,No,Delivered,Kolkata
SW3717383,USR288297,Behrouz Biryani,Continental,2023-10-07 08:22:19,36,DE55570,2.1,241,20.0,4.4,No,Delivered,Jaipur
SW7946950,USR175941,Pizza Hut,pizza,2023-10-07 11:38:56,23,DE11431,2.5,153,20.0,4.3,No,Delivered,Kolkata
SW4198468,USR437797,Udipi Palace,Continental,2023-10-07 14:55:32,53,DE67497,11.3,530,30.0,2.2,Yes,Delivered,Bangalore
SW5010691,USR627663,Cafe Coffee Day,biryani,2023-10-07 18:12:09,43,DE45863,7.8,411,0.0,3.3,No,delivered,Pune
SW1892883,USR161140,Behrouz Biryani,north indian,2023-10-07 21:28:45,43,DE58076,4.6,543,0.0,3.5,Yes,Delivered,Pune
SW9128778,USR823378,Cafe Coffee Day,North Indian,2023-10-08 00:45:22,44,DE23837,10.3,407,0.0,4.1,No,Delivered,Jaipur
SW5437523,USR240817,The Beer Cafe,Continental,2023-10-08 04:01:58,38,DE58714,6.6,332,50.0,4.6,No,Delivered,Kolkata
SW3034854,USR225269,Moti Mahal,chinese,2023-10-08 07:18:35,28,DE17235,1.8,591,0.0,4.3,No,delivered,Bangalore
SW3495907,USR872890,Biryani Blues,north indian,2023-10-08 10:35:11,30,DE92661,9.3,354,50.0,3.8,No,Delivered,Hyderabad
SW3339002,USR241879,Social,south indian,2023-10-08 13:51:48,48,DE18890,10.2,334,20.0,2.3,Yes,Delivered,Kolkata
SW9801829,USR651268,Faasos,pizza,2023-10-08 17:08:25,22,DE16027,1.1,405,30.0,3.7,No,Delivered,Mumbai
SW9704868,USR651304,Burger King,pizza,2023-10-08 20:25:01,49,DE43254,,1529,0.0,2.0,Yes,Cancelled,Chennai
SW8497032,USR299534,Barbeque Nation,South Indian,2023-10-08 23:41:38,41,DE97040,3.1,392,20.0,4.5,No,Delivered,Mumbai
SW5786883,USR912345,Moti Mahal,NORTH INDIAN,2023-10-09 02:58:14,43,DE52189,2.2,345,,,No,Delivered,Jaipur
SW5747448,USR867891,Pind Balluchi,Chinese,2023-10-09 06:14:51,30,DE64741,8.6,329,50.0,3.1,No,Out for Delivery,Jaipur
SW4603781,USR731935,Moti Mahal,pizza,2023-10-09 09:31:27,20,DE63143,1.5,450,50.0,3.8,No,Delivered,Mumbai
SW5085655,USR717882,Cafe Coffee Day,Desserts,2023-10-09 12:48:04,54,DE92508,1.6,354,,,Yes,Delivered,delhi
SW4504901,USR973212,Paradise Biryani,Mughlai,2023-10-09 16:04:40,42,DE60564,12.0,663,0.0,3.2,No,Delivered,Kolkata
SW4368908,USR305727,Sagar Ratna,north indian,2023-10-09 19:21:17,55,DE54376,6.8,147,0.0,2.5,Yes,Delivered,delhi
SW9614187,USR988843,Burger King,pizza,2023-10-09 22:37:53,58,DE38844,5.0,151,,3.6,Yes,Delivered,Bangalore
SW7911291,USR783346,Biryani Blues,Pizza,2023-10-10 01:54:30,41,DE85604,4.4,638,20.0,4.4,No,Delivered,Delhi
SW6531301,USR980481,Haldiram's,Rolls,2023-10-10 05:11:07,33,DE49859,5.8,358,50.0,3.8,No,cancelled,Bengaluru
SW4071319,USR900764,Social,south indian,2023-10-10 08:27:43,34,DE46764,3.5,267,0.0,4.6,No,Delivered,Chennai
SW5573910,USR202010,Biryani Blues,Chinese,2023-10-10 11:44:20,29,DE22658,,188,20.0,3.7,No,Delivered,Bangalore
SW5088736,USR713028,Wow Momo,south indian,2023-10-10 15:00:56,35,DE25130,11.2,558,50.0,3.9,No,Delivered,Mumbai
SW7300067,USR366124,Chaayos,BIRYANI,2023-10-10 18:17:33,31,DE69449,11.6,249,0.0,,No,Delivered,Delhi
SW8566585,USR848382,Subway,biryani,2023-10-10 21:34:09,54,DE45665,11.0,454,20.0,2.3,Yes,Delivered,delhi
SW9126681,USR644649,Hyderabad House,BIRYANI,2023-10-11 00:50:46,29,DE32652,11.2,300,20.0,4.2,No,Delivered,Bangalore
SW5249626,USR102189,Smoke House Deli,Continental,2023-10-11 04:07:22,25,DE11921,5.6,530,30.0,3.5,No,Delivered,Kolkata
SW3206725,USR858683,The Beer Cafe,Burgers,2023-10-11 07:23:59,38,DE38138,3.7,510,0.0,4.3,No,Delivered,Jaipur
SW2235449,USR964014,Sagar Ratna,Chinese,2023-10-11 10:40:36,42,DE28781,4.6,252,0.0,4.6,No,Delivered,Mumbai
SW8835355,USR850031,Behrouz Biryani,south indian,2023-10-11 13:57:12,53,DE41745,9.3,107,30.0,3.4,Yes,Delivered,Chennai
SW5378373,USR862838,KFC,south indian,2023-10-11 17:13:49,38,DE77954,2.1,487,0.0,3.0,No,Delivered,Bangalore
SW9546935,USR309792,Sagar Ratna,north indian,2023-10-11 20:30:25,65,DE71682,0.6,298,30.0,1.5,Yes,Delivered,Kolkata
SW6565608,USR270142,Saravana Bhavan,Thai,2023-10-11 23:47:02,38,DE97069,8.7,933,0.0,4.0,No,Out for Delivery,Hyderabad
SW4819097,USR105956,Mainland China,Fast Food,2023-10-12 03:03:38,26,DE42127,6.4,202,100.0,4.6,No,Delivered,Mumbai
SW6774701,USR553857,Moti Mahal,biryani,2023-10-12 06:20:15,28,DE65410,9.0,525,50.0,3.4,No,Delivered,delhi
SW7339689,USR808655,Chaayos,South Indian,2023-10-12 09:36:51,36,DE51100,7.8,1753,100.0,3.6,No,Delivered,Mumbai
SW9037113,USR215739,Haldiram's,Mughlai,2023-10-12 12:53:28,51,DE26224,2.3,435,0.0,2.7,Yes,Delivered,Chennai
SW5005020,USR699921,KFC,Continental,2023-10-12 16:10:04,27,DE95240,,492,20.0,3.6,No,Delivered,Delhi
SW5594548,USR116111,Pizza Hut,Continental,2023-10-12 19:26:41,55,DE73362,11.7,341,0.0,3.1,Yes,Delivered,Pune
SW6893116,USR833756,Chaayos,Chinese,2023-10-12 22:43:18,60,DE48816,7.3,280,0.0,3.0,Yes,Delivered,Delhi
SW7294515,USR995170,Social,pizza,2023-10-13 01:59:54,42,DE71310,2.9,82,50.0,4.4,No,Cancelled,delhi
SW9175864,USR523249,Barbeque Nation,South Indian,2023-10-13 05:16:31,32,DE64906,2.6,374,0.0,4.8,No,Delivered,delhi
SW4314555,USR559506,Moti Mahal,Pizza,2023-10-13 08:33:07,28,DE21978,,787,30.0,3.1,No,DELIVERED,delhi
SW6796359,USR113408,Social,north indian,2023-10-13 11:49:44,27,DE82118,8.6,2359,30.0,3.7,No,DELIVERED,Jaipur
SW9107387,USR140458,Box8,Rolls,2023-10-13 15:06:20,32,DE56228,9.9,1335,75.0,3.3,No,Delivered,Kolkata
SW8080460,USR409187,Haldiram's,Fast Food,2023-10-13 18:22:57,32,DE63993,2.3,1080,0.0,3.2,No,delivered,Pune
SW6994216,USR954223,Mainland China,Chinese,2023-10-13 21:39:33,68,DE55222,11.8,228,150.0,2.8,Yes,Delivered,Pune
SW6868582,USR530720,Subway,Burgers,2023-10-14 00:56:10,36,DE44397,,534,0.0,4.0,No,Delivered,Jaipur
SW6229884,USR459254,Faasos,Desserts,2023-10-14 04:12:46,39,DE81245,4.8,2062,100.0,4.2,No,Delivered,Chennai
SW8000606,USR997048,Saravana Bhavan,Thai,2023-10-14 07:29:23,24,DE65718,4.0,608,150.0,3.2,No,Delivered,Pune
SW4986625,USR837580,Vaango,Fast Food,2023-10-14 10:46:00,44,DE51904,9.1,589,0.0,4.8,No,Delivered,Hyderabad
SW8070095,USR703138,Mainland China,CHINESE,2023-10-14 14:02:36,62,DE18753,6.5,186,20.0,,Yes,delivered,Mumbai
SW8593498,USR551820,Pizza Hut,north indian,2023-10-14 17:19:13,30,DE97276,4.6,143,0.0,4.5,No,Out for Delivery,Delhi
SW7197043,USR659107,Pind Balluchi,Chinese,2023-10-14 20:35:49,54,DE23921,1.9,528,20.0,,Yes,Cancelled,Hyderabad
SW7333456,USR424465,The Beer Cafe,north indian,2023-10-14 23:52:26,28,DE73406,7.5,1180,30.0,4.6,No,Delivered,Bengaluru
SW1937771,USR505705,Moti Mahal,Mughlai,2023-10-15 03:09:02,22,DE87442,6.1,819,0.0,3.9,No,cancelled,Hyderabad
SW6315595,USR179478,Subway,south indian,2023-10-15 06:25:39,29,DE64501,8.7,391,50.0,4.4,No,Delivered,delhi
SW9297544,USR996930,Faasos,Thai,2023-10-15 09:42:15,22,DE99807,11.8,1472,0.0,4.8,No,Out for Delivery,Pune
SW8059665,USR953681,Vaango,Rolls,2023-10-15 12:58:52,47,DE83331,5.7,461,20.0,3.4,Yes,Delivered,Delhi
SW4310486,USR633759,Moti Mahal,South Indian,2023-10-15 16:15:29,40,DE36797,11.7,592,,4.2,No,Delivered,Bangalore
SW6413007,USR293599,Chaayos,Pizza,2023-10-15 19:32:05,66,DE79672,1.0,83,20.0,1.2,Yes,Delivered,Kolkata
SW9239131,USR536264,Chaayos,chinese,2023-10-15 22:48:42,43,DE84841,7.1,192,0.0,3.9,Yes,Delivered,Chennai
SW8302159,USR815764,Chaayos,south indian,2023-10-16 02:05:18,23,DE53358,10.0,104,0.0,4.8,No,Delivered,Bangalore
SW7149954,USR464676,Burger King,BIRYANI,2023-10-16 05:21:55,44,DE49550,,369,0.0,5.0,No,Delivered,Bangalore
SW5154359,USR504590,Udipi Palace,North Indian,2023-10-16 08:38:31,24,DE61389,6.4,2148,0.0,3.8,No,Delivered,Delhi
SW2683685,USR557693,Box8,South Indian,2023-10-16 11:55:08,36,DE19845,9.9,150,0.0,3.9,No,Delivered,Mumbai
SW4346203,USR912738,Behrouz Biryani,Chinese,2023-10-16 15:11:44,21,DE22268,6.2,451,20.0,4.2,No,Delivered,delhi
SW7909741,USR151563,Moti Mahal,south indian,2023-10-16 18:28:21,30,DE29611,7.2,436,0.0,4.1,No,Delivered,Bengaluru
SW5705401,USR512172,Moti Mahal,Burgers,2023-10-16 21:44:57,52,DE12822,,108,20.0,3.8,Yes,Delivered,Jaipur
SW8211183,USR901446,Smoke House Deli,Biryani,2023-10-17 01:01:34,22,DE31577,10.5,442,20.0,3.1,No,Delivered,Bengaluru
SW1390749,USR391120,Social,Thai,2023-10-17 04:18:11,29,DE14308,0.6,571,0.0,4.3,No,Delivered,Bangalore
SW3133983,USR162079,Pind Balluchi,North Indian,2023-10-17 07:34:47,20,DE48707,6.4,410,150.0,4.3,No,Delivered,Mumbai
SW9308015,USR399932,Udipi Palace,pizza,2023-10-17 10:51:24,26,DE39964,6.0,386,50.0,4.7,No,Delivered,Chennai
SW6511588,USR135398,Cafe Coffee Day,pizza,2023-10-17 14:08:00,48,DE37540,1.5,2181,0.0,3.4,Yes,Delivered,Chennai
SW9262936,USR292510,Haldiram's,BIRYANI,2023-10-17 17:24:37,25,DE60279,3.1,528,,3.5,No,Delivered,delhi
SW4014782,USR779394,Udipi Palace,north indian,2023-10-17 20:41:13,53,DE65513,8.9,499,0.0,3.9,Yes,Delivered,Kolkata
SW7209173,USR119990,Moti Mahal,Mughlai,2023-10-17 23:57:50,34,DE83454,10.8,83,100.0,4.0,No,delivered,Chennai
SW8434607,USR625574,Faasos,north indian,2023-10-18 03:14:26,42,DE98011,2.4,2286,100.0,4.3,No,Delivered,Pune
SW2702496,USR224090,Chaayos,Mughlai,2023-10-18 06:31:03,38,DE96785,11.5,425,150.0,4.0,No,Delivered,Jaipur
SW8743050,USR667753,Vaango,Pizza,2023-10-18 09:47:40,27,DE77063,,223,,3.8,No,Delivered,Hyderabad
