order_id,customer_id,restaurant_name,cuisine_type,order_date,Time,delivery_time_mins,delivery_partner_id,distance_km,order_value_inr,discount_applied_inr,rating,total value ,peak_hour,order_status,city
SW7197043,USR659107,Pind Balluchi,Chinese,2023-10-14,20:35,54,DE23921,1.9,528,20,,508,Yes,Cancelled,Hyderabad
SW7333456,USR424465,The Beer Cafe,north indian,2023-10-14,23:52,28,DE73406,7.5,1180,30,4.6,1150,No,Delivered,Bengaluru
SW1937771,USR505705,Moti Mahal,Mughlai,2023-10-15,3:09,22,DE87442,6.1,819,0,3.9,819,No,cancelled,Hyderabad
SW6315595,USR179478,Subway,south indian,2023-10-15,6:25,29,DE64501,8.7,391,50,4.4,341,No,Delivered,delhi
SW9297544,USR996930,Faasos,Thai,2023-10-15,9:42,22,DE99807,11.8,1472,0,4.8,1472,No,Out for Delivery,Pune
SW8059665,USR953681,Vaango,Rolls,2023-10-15,12:58,47,DE83331,5.7,461,20,3.4,441,Yes,Delivered,Delhi
SW4310486,USR633759,Moti Mahal,South Indian,2023-10-15,16:15,40,DE36797,11.7,592,,4.2,592,No,Delivered,Bengaluru
SW6413007,USR293599,Chaayos,Pizza,2023-10-15,19:32,66,DE79672,1,83,20,1.2,63,Yes,Delivered,Kolkata
SW9239131,USR536264,Chaayos,chinese,2023-10-15,22:48,43,DE84841,7.1,192,0,3.9,192,Yes,Delivered,Chennai
SW8302159,USR815764,Chaayos,south indian,2023-10-16,2:05,23,DE53358,10,104,0,4.8,104,No,Delivered,Bengaluru
SW7149954,USR464676,Burger King,BIRYANI,2023-10-16,5:21,44,DE49550,,369,0,5,369,No,Delivered,Bengaluru
SW5154359,USR504590,Udipi Palace,North Indian,2023-10-16,8:38,24,DE61389,6.4,2148,0,3.8,2148,No,Delivered,Delhi
SW2683685,USR557693,Box8,South Indian,2023-10-16,11:55,36,DE19845,9.9,150,0,3.9,150,No,Delivered,Mumbai
SW4346203,USR912738,Behrouz Biryani,Chinese,2023-10-16,15:11,21,DE22268,6.2,451,20,4.2,431,No,Delivered,delhi
SW7909741,USR151563,Moti Mahal,south indian,2023-10-16,18:28,30,DE29611,7.2,436,0,4.1,436,No,Delivered,Bengaluru
SW5705401,USR512172,Moti Mahal,Burgers,2023-10-16,21:44,52,DE12822,,108,20,3.8,88,Yes,Delivered,Jaipur
SW8211183,USR901446,Smoke House Deli,Biryani,2023-10-17,1:01,22,DE31577,10.5,442,20,3.1,422,No,Delivered,Bengaluru
SW1390749,USR391120,Social,Thai,2023-10-17,4:18,29,DE14308,0.6,571,0,4.3,571,No,Delivered,Bengaluru
SW3133983,USR162079,Pind Balluchi,North Indian,2023-10-17,7:34,20,DE48707,6.4,410,150,4.3,260,No,Delivered,Mumbai
SW9308015,USR399932,Udipi Palace,pizza,2023-10-17,10:51,26,DE39964,6,386,50,4.7,336,No,Delivered,Chennai
SW6511588,USR135398,Cafe Coffee Day,pizza,2023-10-17,14:08,48,DE37540,1.5,2181,0,3.4,2181,Yes,Delivered,Chennai
SW9262936,USR292510,Haldiram's,BIRYANI,2023-10-17,17:24,25,DE60279,3.1,528,,3.5,528,No,Delivered,delhi
SW4014782,USR779394,Udipi Palace,north indian,2023-10-17,20:41,53,DE65513,8.9,499,0,3.9,499,Yes,Delivered,Kolkata
SW7209173,USR119990,Moti Mahal,Mughlai,2023-10-17,23:57,34,DE83454,10.8,83,100,4,-17,No,Delivered,Chennai
SW8434607,USR625574,Faasos,north indian,2023-10-18,3:14,42,DE98011,2.4,2286,100,4.3,2186,No,Delivered,Pune
SW2702496,USR224090,Chaayos,Mughlai,2023-10-18,6:31,38,DE96785,11.5,425,150,4,275,No,Delivered,Jaipur
SW8743050,USR667753,Vaango,Pizza,2023-10-18,9:47,27,DE77063,,223,,3.8,223,No,Delivered,Hyderabad
SW2049158,USR280369,Barbeque Nation,North Indian,2023-10-18,13:04,56,DE48370,7.6,527,0,3.7,527,Yes,Delivered,Hyderabad
SW4200495,USR760712,Behrouz Biryani,Continental,2023-10-18,16:20,43,DE27488,8,214,0,4.9,214,No,Delivered,Hyderabad
SW9095624,USR312193,Punjab Grill,NORTH INDIAN,2023-10-18,19:37,39,DE37147,8.2,308,0,,308,Yes,Delivered,Bengaluru
SW9800912,USR778685,Social,South Indian,2023-10-18,22:54,50,DE12281,9.2,1438,20,3.2,1418,Yes,Delivered,Delhi
SW8715403,USR450519,Box8,north indian,2023-10-19,2:10,31,DE29473,,203,0,,203,No,Delivered,Hyderabad
SW5438489,USR891049,Biryani Blues,NORTH INDIAN,2023-10-19,5:27,41,DE21740,0.8,225,20,,205,No,Delivered,Bengaluru
SW5604035,USR895955,Domino's Pizza,Continental,2023-10-19,8:43,20,DE69934,6.6,584,0,3.2,584,No,Delivered,Bengaluru
SW4953806,USR892306,Domino's Pizza,Fast Food,2023-10-19,12:00,52,DE89877,,341,0,2.6,341,Yes,Delivered,Jaipur
SW5431343,USR231149,Vaango,pizza,2023-10-19,15:17,43,DE38515,7.1,534,0,4.7,534,No,Delivered,Kolkata
SW6663556,USR514277,Subway,Biryani,2023-10-19,18:33,41,DE22853,2.3,154,30,3.5,124,No,Out for Delivery,Kolkata
SW3655514,USR329188,Barbeque Nation,Desserts,2023-10-19,21:50,40,DE57704,2.9,467,0,4.3,467,Yes,Delivered,Jaipur
SW5764964,USR931355,Domino's Pizza,Mughlai,2023-10-20,1:06,21,DE40761,,580,20,4.3,560,No,Delivered,Delhi
SW5818141,USR896790,Sagar Ratna,south indian,2023-10-20,4:23,40,DE65380,1.9,92,75,4.1,17,No,Delivered,Jaipur
SW6228752,USR728227,Hyderabad House,biryani,2023-10-20,7:40,23,DE29204,2,1451,0,3.3,1451,No,Delivered,Kolkata
SW3214908,USR624933,Punjab Grill,biryani,2023-10-20,10:56,37,DE70306,7.1,1790,0,3.1,1790,No,Delivered,Chennai
SW4231569,USR535921,Pind Balluchi,Desserts,2023-10-20,14:13,61,DE39786,11.5,1033,,2,1033,Yes,Delivered,Mumbai
SW5310680,USR130407,Smoke House Deli,Burgers,2023-10-20,17:30,40,DE36802,3.3,380,0,4.2,380,No,Delivered,delhi
SW9939009,USR298699,Social,Mughlai,2023-10-20,20:46,55,DE39858,5.9,135,20,2.1,115,Yes,Delivered,Delhi
SW4356759,USR483938,Smoke House Deli,biryani,2023-10-21,0:03,38,DE79628,4.2,508,0,4.4,508,No,Delivered,delhi
SW5175493,USR460512,The Beer Cafe,Fast Food,2023-10-21,3:19,25,DE39574,8.9,286,0,3.8,286,No,Delivered,Bengaluru
SW7195878,USR920733,Smoke House Deli,BIRYANI,2023-10-21,6:36,23,DE17517,6.7,442,0,4.6,442,No,Delivered,Chennai
SW7752099,USR981366,Punjab Grill,south indian,2023-10-21,9:53,35,DE81655,7.4,295,100,4.1,195,No,Delivered,Delhi
SW7774086,USR471098,Cafe Coffee Day,BIRYANI,2023-10-21,13:09,52,DE85163,6.6,507,20,3,487,Yes,Delivered,Kolkata
SW6012343,USR808195,Barbeque Nation,Chinese,2023-10-21,16:26,30,DE45895,9.8,281,100,3.2,181,No,Out for Delivery,Mumbai
SW5964949,USR771660,Burger King,Chinese,2023-10-21,19:42,56,DE70348,2.6,2234,,3.8,2234,Yes,Delivered,Chennai
SW7177867,USR133196,Haldiram's,Thai,2023-10-21,22:59,42,DE50800,10.3,561,0,3.8,561,Yes,Delivered,Chennai
SW5394028,USR136307,Pizza Hut,North Indian,2023-10-22,2:16,35,DE51423,1.9,434,20,4.9,414,No,Delivered,Chennai
SW2136328,USR379499,Chaayos,Chinese,2023-10-22,5:32,34,DE97858,7.4,501,150,4.8,351,No,Delivered,Bengaluru
SW3174570,USR520898,Saravana Bhavan,pizza,2023-10-22,8:49,28,DE18858,6.2,939,0,4.1,939,No,Delivered,Jaipur
SW5376125,USR776868,Social,BIRYANI,2023-10-22,12:05,37,DE82825,5,121,30,3.4,91,Yes,Delivered,Hyderabad
SW7973583,USR687516,Punjab Grill,Biryani,2023-10-22,15:22,23,DE84170,6.6,150,100,5,50,No,Delivered,Hyderabad
SW7953453,USR309792,Smoke House Deli,Pizza,2023-10-22,18:39,38,DE51383,3.5,2343,20,4.1,2323,No,Delivered,Chennai
SW1325100,USR483440,Faasos,Continental,2023-10-22,21:55,46,DE77907,5.1,271,100,2.4,171,Yes,Delivered,Hyderabad
SW2565417,USR141887,Subway,Thai,2023-10-23,1:12,43,DE53027,0.9,283,0,4,283,No,Delivered,Mumbai
SW2218835,USR778782,Vaango,south indian,2023-10-23,4:28,30,DE76667,12,407,0,4,407,No,Delivered,Kolkata
SW3587851,USR388387,Chaayos,Desserts,2023-10-23,7:45,22,DE45038,1.5,552,0,4.4,552,No,Delivered,delhi
SW4840472,USR777441,Hyderabad House,north indian,2023-10-23,11:02,30,DE84635,10,245,30,3.4,215,No,Delivered,Bengaluru
SW4117028,USR805841,Burger King,BIRYANI,2023-10-23,14:18,43,DE71097,4.6,1427,20,4,1407,Yes,Cancelled,Kolkata
SW6390481,USR510328,Subway,Pizza,2023-10-23,17:35,21,DE69662,9,486,30,3.3,456,No,Delivered,Bengaluru
SW6054621,USR198386,Smoke House Deli,South Indian,2023-10-23,20:52,47,DE89845,4.4,472,75,2.6,397,Yes,Delivered,Mumbai
SW6419609,USR630898,Biryani Blues,Fast Food,2023-10-24,0:08,27,DE35307,,207,,3.9,207,No,Delivered,Bengaluru
SW9375055,USR133197,Biryani Blues,South Indian,2023-10-24,3:25,28,DE87903,2.2,168,0,3.5,168,No,Delivered,Hyderabad
SW1276503,USR654581,Domino's Pizza,Fast Food,2023-10-24,6:41,24,DE56966,4.6,108,0,4.9,108,No,Delivered,Mumbai
SW1835238,USR299883,Saravana Bhavan,Chinese,2023-10-24,9:58,28,DE27223,11.8,331,,3.3,331,No,Delivered,Bengaluru
SW1152871,USR866328,Faasos,Pizza,2023-10-24,13:15,37,DE24667,2.4,1581,30,5,1551,Yes,Out for Delivery,Mumbai
SW4053809,USR921220,Domino's Pizza,BIRYANI,2023-10-24,16:31,43,DE69710,,463,30,4.9,433,No,Delivered,Bengaluru
SW9783394,USR720919,Udipi Palace,CHINESE,2023-10-24,19:48,47,DE30159,0.9,144,0,2.9,144,Yes,Delivered,Pune
SW6710782,USR990050,Hyderabad House,chinese,2023-10-24,23:04,29,DE21427,10.7,1233,50,4.2,1183,No,Delivered,Pune
SW6572982,USR372242,Moti Mahal,Fast Food,2023-10-25,2:21,27,DE92600,3.4,1056,0,3.9,1056,No,Delivered,Bengaluru
SW3972300,USR220711,Faasos,Continental,2023-10-25,5:38,36,DE98288,5.2,271,30,4.5,241,No,Delivered,Pune
SW4790826,USR334102,Cafe Coffee Day,Biryani,2023-10-25,8:54,33,DE23099,5,265,100,3.2,165,No,Delivered,Chennai
SW1747352,USR668284,Moti Mahal,Desserts,2023-10-25,12:11,43,DE11146,3.2,395,0,4.1,395,Yes,Delivered,Chennai
SW8150179,USR548408,McDonald's,BIRYANI,2023-10-25,15:27,30,DE15554,8.5,704,50,4.8,654,No,Delivered,Hyderabad
SW1468543,USR397170,Punjab Grill,Mughlai,2023-10-25,18:44,28,DE22747,6.8,351,0,4.2,351,No,Delivered,Pune
SW4676295,USR920077,Paradise Biryani,south indian,2023-10-25,22:01,40,DE80135,3.2,417,50,3.6,367,Yes,Delivered,delhi
SW9880761,USR439018,Vaango,Continental,2023-10-26,1:17,22,DE32482,10.9,191,,3.8,191,No,Delivered,Jaipur
SW8624550,USR494009,Social,Burgers,2023-10-26,4:34,36,DE67386,5.3,1008,0,4.4,1008,No,Delivered,delhi
SW3702349,USR904802,Biryani Blues,biryani,2023-10-26,7:50,30,DE91004,,2217,,3.1,2217,No,Delivered,delhi
SW1536684,USR981646,KFC,south indian,2023-10-26,11:07,43,DE61557,5.8,81,0,,81,No,Delivered,Jaipur
SW7188419,USR982285,Punjab Grill,biryani,2023-10-26,14:24,43,DE23377,1.3,543,0,3.6,543,Yes,Delivered,Delhi
SW9146790,USR869300,Hyderabad House,North Indian,2023-10-26,17:40,20,DE11412,1.4,1632,20,3.8,1612,No,Delivered,Bengaluru
SW3909068,USR213906,Punjab Grill,Thai,2023-10-26,20:57,70,DE56286,9.8,202,50,2.7,152,Yes,Delivered,Pune
SW7615809,USR288224,Moti Mahal,North Indian,2023-10-27,0:14,37,DE62536,9.7,368,30,4.8,338,No,Delivered,Kolkata
SW9756558,USR877438,Domino's Pizza,Thai,2023-10-27,3:30,34,DE84532,9,345,50,4.6,295,No,Delivered,Pune
SW3398800,USR142045,Punjab Grill,Thai,2023-10-27,6:47,30,DE27253,9.8,411,20,4.7,391,No,Delivered,Mumbai
SW2384602,USR996233,Smoke House Deli,NORTH INDIAN,2023-10-27,10:03,36,DE60850,3.5,1154,,3.8,1154,No,Delivered,Pune
SW3493947,USR776436,The Beer Cafe,NORTH INDIAN,2023-10-27,13:20,61,DE33183,11.3,532,,1.5,532,Yes,Delivered,Bengaluru
SW9593272,USR564805,Biryani Blues,South Indian,2023-10-27,16:37,37,DE84376,1,2117,0,4.3,2117,No,Out for Delivery,Bengaluru
SW1541125,USR658901,Burger King,NORTH INDIAN,2023-10-27,19:53,45,DE81061,6.8,266,0,4.3,266,Yes,Delivered,Hyderabad
SW2678741,USR969402,Haldiram's,Pizza,2023-10-27,23:10,44,DE11498,6.9,507,30,3.8,477,No,Delivered,delhi
SW1735874,USR891420,Subway,Chinese,2023-10-28,2:26,27,DE76891,5.6,511,30,3.1,481,No,Delivered,Mumbai
SW1464147,USR417048,Hyderabad House,CHINESE,2023-10-28,5:43,23,DE67970,8.7,524,0,3.4,524,No,Delivered,Mumbai
SW6494761,USR913408,Hyderabad House,South Indian,2023-10-28,9:00,37,DE86740,4.2,361,20,3,341,No,Delivered,Kolkata
SW3819728,USR670478,Vaango,Thai,2023-10-28,12:16,47,DE73767,4.4,359,0,3.3,359,Yes,Delivered,Jaipur
SW9113910,USR485023,KFC,CHINESE,2023-10-28,15:33,28,DE24093,1.4,247,50,,197,No,Delivered,Kolkata
SW7458883,USR359845,Faasos,Pizza,2023-10-28,18:49,27,DE83202,11.9,320,,4.8,320,No,Delivered,Pune
SW4708029,USR829154,Subway,pizza,2023-10-28,22:06,60,DE83044,,351,50,3,301,Yes,Delivered,Delhi
SW1522735,USR792111,Hyderabad House,north indian,2023-10-29,1:23,30,DE18837,6.6,136,0,3.4,136,No,Cancelled,delhi
SW7295763,USR928478,Udipi Palace,South Indian,2023-10-29,4:39,24,DE71871,1.4,1381,0,3.9,1381,No,Delivered,Pune
SW8779063,USR721836,Smoke House Deli,Burgers,2023-10-29,7:56,29,DE72630,3.8,567,0,3.4,567,No,Delivered,Hyderabad
SW8204230,USR897604,Behrouz Biryani,South Indian,2023-10-29,11:13,34,DE35875,7,210,0,3.3,210,No,Delivered,delhi
SW3633458,USR358818,Domino's Pizza,Rolls,2023-10-29,14:29,57,DE81317,8.9,122,0,3.2,122,Yes,Delivered,delhi
SW7864774,USR148784,Cafe Coffee Day,North Indian,2023-10-29,17:46,21,DE75507,7.1,249,30,3.8,219,No,Delivered,Bengaluru
SW2096839,USR480406,Udipi Palace,chinese,2023-10-29,21:02,46,DE75639,11.6,363,20,2.9,343,Yes,Delivered,Delhi
SW5053208,USR581611,Pind Balluchi,Mughlai,2023-10-30,0:19,22,DE20425,3.5,311,0,4.3,311,No,Delivered,delhi
SW5769298,USR226899,Mainland China,BIRYANI,2023-10-30,3:36,27,DE63665,10.1,2093,0,4.9,2093,No,Delivered,Mumbai
SW5210958,USR979609,Burger King,North Indian,2023-10-30,6:52,31,DE31919,8.7,419,0,4.8,419,No,Delivered,Chennai
SW2378424,USR690376,Faasos,CHINESE,2023-10-30,10:09,34,DE46910,1.2,259,0,3.7,259,No,Cancelled,Bengaluru
SW4301580,USR490384,The Beer Cafe,Fast Food,2023-10-30,13:25,59,DE73121,4.5,224,0,2.3,224,Yes,Delivered,delhi
SW6060778,USR943488,Pizza Hut,north indian,2023-10-30,16:42,43,DE46116,12,348,20,4.9,328,No,Delivered,Jaipur
SW1191968,USR475454,Sagar Ratna,Chinese,2023-10-30,19:59,42,DE49509,2.2,425,0,4.3,425,Yes,Delivered,Pune
SW8960806,USR717197,Mainland China,south indian,2023-10-30,23:15,44,DE54182,2.1,196,0,4.2,196,No,Delivered,Mumbai
SW5480487,USR182365,Pizza Hut,North Indian,2023-10-31,2:32,42,DE79579,7.2,454,20,4.1,434,No,Delivered,delhi
SW6731457,USR569681,Saravana Bhavan,south indian,2023-10-31,5:48,34,DE28361,,2310,0,3.7,2310,No,Out for Delivery,Mumbai
SW9323437,USR535978,Vaango,chinese,2023-10-31,9:05,32,DE16076,0.8,395,0,4.2,395,No,Delivered,Pune
SW9090583,USR697565,Behrouz Biryani,North Indian,2023-10-31,12:22,42,DE68339,3.5,575,0,3.9,575,Yes,Delivered,Bengaluru
SW8823477,USR130204,Subway,BIRYANI,2023-10-31,15:38,38,DE58635,5.8,487,0,4,487,No,Cancelled,Bengaluru
SW3397994,USR478487,Punjab Grill,Fast Food,2023-10-31,18:55,36,DE70219,8.4,1354,0,4,1354,No,Delivered,Delhi
SW5223961,USR403121,Behrouz Biryani,chinese,2023-10-31,22:11,52,DE52982,4.2,120,0,,120,Yes,Delivered,Bengaluru
SW3813497,USR692522,Faasos,Continental,2023-11-01,1:28,22,DE19819,6.6,503,20,3.7,483,No,Delivered,Mumbai
SW5971748,USR699260,Pizza Hut,Burgers,2023-11-01,4:45,37,DE61592,,1102,20,3.3,1082,No,Delivered,delhi
SW4979981,USR899710,Haldiram's,Desserts,2023-11-01,8:01,41,DE28427,6.5,571,,4.8,571,No,Delivered,Bengaluru
SW2669666,USR416759,Wow Momo,BIRYANI,2023-11-01,11:18,24,DE90977,8.3,2107,75,4.1,2032,No,Delivered,Hyderabad
SW5595130,USR720634,Punjab Grill,Rolls,2023-11-01,14:35,42,DE70752,,298,,3.8,298,Yes,Delivered,Hyderabad
SW4957860,USR773426,The Beer Cafe,Pizza,2023-11-01,17:51,28,DE52449,2.8,585,150,4.3,435,No,Delivered,Chennai
SW2429886,USR727539,Smoke House Deli,Pizza,2023-11-01,21:08,60,DE30267,4.8,243,20,2.4,223,Yes,Delivered,Bengaluru
SW3175785,USR417968,Udipi Palace,Mughlai,2023-11-02,0:24,43,DE35119,3.7,335,30,3.6,305,No,Cancelled,Kolkata
SW3539516,USR985231,Biryani Blues,Mughlai,2023-11-02,3:41,40,DE64993,4.6,343,150,,193,No,Delivered,Kolkata
SW8188809,USR123179,Barbeque Nation,Desserts,2023-11-02,6:58,21,DE24156,4.6,298,75,4.2,223,No,Delivered,Bengaluru
SW9626409,USR394879,Biryani Blues,CHINESE,2023-11-02,10:14,29,DE30856,1,1466,50,4,1416,No,Delivered,Bengaluru
SW9300970,USR974689,McDonald's,Rolls,2023-11-02,13:31,54,DE59369,10,536,50,3.9,486,Yes,Delivered,Chennai
SW3276443,USR279495,Saravana Bhavan,Fast Food,2023-11-02,16:47,29,DE47461,5.3,159,30,,129,No,Delivered,Kolkata
SW7583784,USR888916,Sagar Ratna,Mughlai,2023-11-02,20:04,61,DE25902,10.9,426,,1.5,426,Yes,Delivered,Delhi
SW4486808,USR142142,Burger King,Desserts,2023-11-02,23:21,40,DE32912,8,598,75,3.4,523,No,Delivered,Kolkata
SW7654131,USR347213,McDonald's,Pizza,2023-11-03,2:37,39,DE60895,11.1,2124,,4.2,2124,No,Cancelled,Kolkata
SW1792730,USR222914,Subway,south indian,2023-11-03,5:54,43,DE31144,11.2,1100,0,4,1100,No,Delivered,delhi
SW4296268,USR471435,Box8,chinese,2023-11-03,9:10,43,DE18331,0.9,422,20,3.9,402,No,Delivered,Jaipur
SW5537947,USR465630,Moti Mahal,Burgers,2023-11-03,12:27,43,DE58296,5.7,215,0,3.9,215,Yes,Delivered,Bengaluru
SW7543722,USR422497,Moti Mahal,Mughlai,2023-11-03,15:44,24,DE27483,3.2,130,150,4.2,-20,No,Delivered,Jaipur
SW8841243,USR153976,Haldiram's,Thai,2023-11-03,19:00,55,DE86013,4.3,417,0,2.3,417,Yes,Delivered,Chennai
SW4972291,USR510340,Burger King,chinese,2023-11-03,22:17,51,DE35835,2.4,459,20,3.2,439,Yes,Delivered,Pune
SW4731616,USR691028,Biryani Blues,Thai,2023-11-04,1:33,41,DE43344,0.9,431,50,4,381,No,Delivered,Bengaluru
SW7667417,USR231770,Subway,pizza,2023-11-04,4:50,38,DE13845,4.7,1322,0,4.5,1322,No,Delivered,Chennai
SW8849718,USR533126,Cafe Coffee Day,CHINESE,2023-11-04,8:07,43,DE28500,9.2,506,100,3.9,406,No,Delivered,Jaipur
SW6243908,USR456707,Faasos,Chinese,2023-11-04,11:23,28,DE28770,11.1,401,0,3.5,401,No,Delivered,Pune
SW5860341,USR107233,Hyderabad House,north indian,2023-11-04,14:40,54,DE11774,6.7,267,0,2.7,267,Yes,Delivered,Hyderabad
SW4624556,USR746327,Paradise Biryani,Mughlai,2023-11-04,17:57,24,DE76628,1.8,329,30,3.1,299,No,Delivered,Mumbai
SW3258013,USR871054,Hyderabad House,Mughlai,2023-11-04,21:13,49,DE33147,5.5,409,0,2.8,409,Yes,Delivered,delhi
SW4776813,USR306548,Biryani Blues,Pizza,2023-11-05,0:30,27,DE19116,8.6,389,0,3.5,389,No,Delivered,Bengaluru
SW1514800,USR728515,Mainland China,Fast Food,2023-11-05,3:46,43,DE91769,5.7,98,20,4.1,78,No,Delivered,Bengaluru
SW1310115,USR926336,Vaango,NORTH INDIAN,2023-11-05,7:03,30,DE28010,3,98,0,4.3,98,No,Delivered,Bengaluru
SW4435805,USR500719,Hyderabad House,North Indian,2023-11-05,10:20,37,DE17059,9,1451,0,4.4,1451,No,Delivered,Bengaluru
SW7535465,USR716934,Udipi Palace,CHINESE,2023-11-05,13:36,43,DE62152,,252,0,3.1,252,Yes,Delivered,Hyderabad
SW9088252,USR250927,Vaango,Chinese,2023-11-05,16:53,40,DE63389,9.1,357,0,3.5,357,No,Delivered,Bengaluru
SW8644993,USR720044,KFC,BIRYANI,2023-11-05,20:09,46,DE68731,6.9,1262,0,3.3,1262,Yes,Delivered,Bengaluru
SW9985097,USR440983,Pind Balluchi,Burgers,2023-11-05,23:26,30,DE27439,7.8,325,0,3.9,325,No,Cancelled,Kolkata
SW1365246,USR347628,Haldiram's,Desserts,2023-11-06,2:43,25,DE49440,8.2,220,75,4,145,No,Delivered,Delhi
SW2930385,USR981266,Barbeque Nation,Biryani,2023-11-06,5:59,44,DE18620,11.1,1414,0,3.5,1414,No,Delivered,Bengaluru
SW3616099,USR728791,Faasos,Continental,2023-11-06,9:16,35,DE62183,2.3,2027,100,3.4,1927,No,Delivered,Chennai
SW8474586,USR828299,Burger King,biryani,2023-11-06,12:32,47,DE46810,7,132,0,2.5,132,Yes,Delivered,delhi
SW3901252,USR206355,Pind Balluchi,South Indian,2023-11-06,15:49,29,DE49341,6.2,166,20,4,146,No,Delivered,delhi
SW9357977,USR188807,Pizza Hut,Mughlai,2023-11-06,19:06,56,DE25708,3.1,388,0,3.4,388,Yes,Delivered,Pune
SW2155692,USR895324,Vaango,south indian,2023-11-06,22:22,34,DE95656,11.9,291,0,3.9,291,Yes,Delivered,Kolkata
SW1562333,USR624422,Biryani Blues,chinese,2023-11-07,1:39,37,DE49510,9.6,360,,4.6,360,No,Delivered,Mumbai
SW9942966,USR979898,Haldiram's,CHINESE,2023-11-07,4:55,43,DE77885,3.7,250,30,3.6,220,No,Delivered,Hyderabad
SW7708756,USR342363,Behrouz Biryani,Burgers,2023-11-07,8:12,30,DE53852,9.6,278,0,3.4,278,No,Delivered,delhi
SW6303516,USR381432,Chaayos,Fast Food,2023-11-07,11:29,42,DE76037,3.4,454,100,4.5,354,No,Delivered,Pune
SW8434651,USR500829,Paradise Biryani,North Indian,2023-11-07,14:45,47,DE98213,3.7,455,0,2.3,455,Yes,Delivered,Pune
SW8921279,USR562322,Vaango,north indian,2023-11-07,18:02,21,DE75861,10.7,365,50,4.1,315,No,Delivered,Bengaluru
SW6965502,USR444313,Haldiram's,BIRYANI,2023-11-07,21:19,-5,DE61407,,503,20,4.4,483,Yes,Delivered,delhi
SW1630162,USR557299,Moti Mahal,chinese,2023-11-08,0:35,37,DE15627,9.9,246,0,3.9,246,No,Cancelled,delhi
SW5500913,USR353014,Faasos,Pizza,2023-11-08,3:52,28,DE91112,11.9,153,20,3.1,133,No,Delivered,Bengaluru
SW2087707,USR678323,Pizza Hut,Mughlai,2023-11-08,7:08,41,DE20466,,475,0,4.7,475,No,Delivered,Jaipur
SW7419108,USR143792,Vaango,Thai,2023-11-08,10:25,35,DE23264,6.7,497,0,4.4,497,No,Delivered,Chennai
SW8048058,USR375909,McDonald's,Biryani,2023-11-08,13:42,60,DE77218,5.8,262,20,,242,Yes,Delivered,delhi
SW6462491,USR702503,Hyderabad House,Pizza,2023-11-08,16:58,29,DE19113,7.4,86,0,3.9,86,No,Delivered,Hyderabad
SW7376897,USR353210,Burger King,South Indian,2023-11-08,20:15,60,DE83170,7.5,1264,0,2.6,1264,Yes,Delivered,Kolkata
SW4090561,USR147611,Behrouz Biryani,CHINESE,2023-11-08,23:31,36,DE12087,7.7,904,20,4.9,884,No,Delivered,Mumbai
SW5160443,USR485673,KFC,Continental,2023-11-09,2:48,25,DE82542,4.1,293,30,3.9,263,No,Delivered,Delhi
SW6742567,USR990536,Mainland China,pizza,2023-11-09,6:05,20,DE71051,1.1,381,,3.2,381,No,Cancelled,Chennai
SW5262900,USR906786,Domino's Pizza,Fast Food,2023-11-09,9:21,32,DE56640,4.4,298,20,3,278,No,Delivered,Pune
SW1295916,USR471666,Sagar Ratna,Thai,2023-11-09,12:38,46,DE53702,8.7,2075,,3.2,2075,Yes,Delivered,Jaipur
SW4401777,USR373041,Faasos,Desserts,2023-11-09,15:54,38,DE24889,4.8,1306,100,3.6,1206,No,Delivered,Pune
SW3005805,USR432647,Haldiram's,pizza,2023-11-09,19:11,44,DE76510,6.6,147,0,,147,Yes,Delivered,delhi
SW8773875,USR448483,Hyderabad House,Pizza,2023-11-09,22:28,58,DE81854,11.8,2039,0,2.6,2039,Yes,Delivered,Delhi
SW4801762,USR759742,Social,Burgers,2023-11-10,1:44,31,DE39088,8.8,475,0,3.6,475,No,Delivered,Chennai
SW5288517,USR248243,Box8,chinese,2023-11-10,5:01,41,DE71928,11.1,423,30,4.1,393,No,Delivered,Hyderabad
SW8285915,USR580715,Mainland China,North Indian,2023-11-10,8:18,30,DE69041,4.9,107,0,4,107,No,Delivered,Bengaluru
SW4111520,USR283033,Faasos,Thai,2023-11-10,11:34,41,DE65347,6.9,394,0,3.6,394,No,Delivered,Mumbai
SW7350411,USR657682,Paradise Biryani,south indian,2023-11-10,14:51,47,DE43079,3,533,50,3.3,483,Yes,Delivered,Chennai
SW3580354,USR985792,Social,South Indian,2023-11-10,18:07,41,DE22683,5.3,553,30,,523,No,Delivered,delhi
SW9641791,USR471206,The Beer Cafe,Pizza,2023-11-10,21:24,51,DE24840,3.2,865,75,3.9,790,Yes,Delivered,Hyderabad
SW6145996,USR510104,Haldiram's,Thai,2023-11-11,0:41,34,DE49788,6.7,440,20,3.5,420,No,Delivered,Hyderabad
SW7087099,USR856641,Pizza Hut,Desserts,2023-11-11,3:57,25,DE38607,7.2,459,0,3.6,459,No,Delivered,Bengaluru
SW4140213,USR354129,Barbeque Nation,BIRYANI,2023-11-11,7:14,28,DE46780,2.5,2201,30,3.6,2171,No,Delivered,Mumbai
SW6868687,USR680853,Cafe Coffee Day,Rolls,2023-11-11,10:30,42,DE68584,10.5,374,20,3.5,354,No,Delivered,delhi
